regionCode,regionName,UtlaCode,UtlaName,LtlaCode,LtlaName,areaCode,areaName,areaType,date,newCasesBySpecimenDateRollingSum
E12000007,London,E09000007,Camden,E09000007,Camden,E02000192,Hatton Garden & Theobalds Road,msoa,2022-06-04,4
E12000007,London,E09000007,Camden,E09000007,Camden,E02000193,"Holborn, St Giles & Bloomsbury South",msoa,2022-06-04,10
E12000007,London,E09000007,Camden,E09000007,Camden,E02000166,Highgate West,msoa,2022-05-28,7
E12000007,London,E09000007,Camden,E09000007,Camden,E02000167,Hampstead Town,msoa,2022-05-28,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000168,Tufnell Park West,msoa,2022-05-28,9
E12000007,London,E09000007,Camden,E09000007,Camden,E02000169,Frognal,msoa,2022-05-28,10
E12000007,London,E09000007,Camden,E09000007,Camden,E02000170,Fortune Green,msoa,2022-05-28,11
E12000007,London,E09000007,Camden,E09000007,Camden,E02000171,Mansfield Road & Park Hill Road,msoa,2022-05-28,9
E12000007,London,E09000007,Camden,E09000007,Camden,E02000173,Fitzjohns & Royal Free,msoa,2022-05-28,7
E12000007,London,E09000007,Camden,E09000007,Camden,E02000174,Kentish Town East,msoa,2022-05-28,11
E12000007,London,E09000007,Camden,E09000007,Camden,E02000175,West Hampstead,msoa,2022-05-28,6
E12000007,London,E09000007,Camden,E09000007,Camden,E02000176,Belsize Park,msoa,2022-05-28,6
E12000007,London,E09000007,Camden,E09000007,Camden,E02000177,Chalk Farm,msoa,2022-05-28,3
E12000007,London,E09000007,Camden,E09000007,Camden,E02000178,Kilburn Grange,msoa,2022-05-28,7
E12000007,London,E09000007,Camden,E09000007,Camden,E02000179,Adelaide Road,msoa,2022-05-28,4
E12000007,London,E09000007,Camden,E09000007,Camden,E02000180,Camden Road South,msoa,2022-05-28,4
E12000007,London,E09000007,Camden,E09000007,Camden,E02000181,South Hampstead,msoa,2022-05-28,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000182,Swiss Cottage,msoa,2022-05-28,6
E12000007,London,E09000007,Camden,E09000007,Camden,E02000183,Primrose Hill,msoa,2022-05-28,8
E12000007,London,E09000007,Camden,E09000007,Camden,E02000184,Camden Street & Elm Village,msoa,2022-05-28,9
E12000007,London,E09000007,Camden,E09000007,Camden,E02000186,Camden Town & Mornington Crescent,msoa,2022-05-28,6
E12000007,London,E09000007,Camden,E09000007,Camden,E02000187,Somers Town,msoa,2022-05-28,10
E12000007,London,E09000007,Camden,E09000007,Camden,E02000188,Euston,msoa,2022-05-28,7
E12000007,London,E09000007,Camden,E09000007,Camden,E02000189,Gray's Inn Road,msoa,2022-05-28,5
E12000007,London,E09000007,Camden,E09000007,Camden,E02000190,Bloomsbury East,msoa,2022-05-28,7
E12000007,London,E09000007,Camden,E09000007,Camden,E02000191,Fitzrovia East & Bloomsbury West,msoa,2022-05-28,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000192,Hatton Garden & Theobalds Road,msoa,2022-05-28,6
E12000007,London,E09000007,Camden,E09000007,Camden,E02000193,"Holborn, St Giles & Bloomsbury South",msoa,2022-05-28,11
E12000007,London,E09000007,Camden,E09000007,Camden,E02000166,Highgate West,msoa,2022-05-21,6
E12000007,London,E09000007,Camden,E09000007,Camden,E02000167,Hampstead Town,msoa,2022-05-21,11
E12000007,London,E09000007,Camden,E09000007,Camden,E02000168,Tufnell Park West,msoa,2022-05-21,16
E12000007,London,E09000007,Camden,E09000007,Camden,E02000169,Frognal,msoa,2022-05-21,10
E12000007,London,E09000007,Camden,E09000007,Camden,E02000170,Fortune Green,msoa,2022-05-21,4
E12000007,London,E09000007,Camden,E09000007,Camden,E02000171,Mansfield Road & Park Hill Road,msoa,2022-05-21,9
E12000007,London,E09000007,Camden,E09000007,Camden,E02000172,Kentish Town West,msoa,2022-05-21,6
E12000007,London,E09000007,Camden,E09000007,Camden,E02000173,Fitzjohns & Royal Free,msoa,2022-05-21,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000174,Kentish Town East,msoa,2022-05-21,5
E12000007,London,E09000007,Camden,E09000007,Camden,E02000175,West Hampstead,msoa,2022-05-21,6
E12000007,London,E09000007,Camden,E09000007,Camden,E02000176,Belsize Park,msoa,2022-05-21,3
E12000007,London,E09000007,Camden,E09000007,Camden,E02000177,Chalk Farm,msoa,2022-05-21,4
E12000007,London,E09000007,Camden,E09000007,Camden,E02000178,Kilburn Grange,msoa,2022-05-21,11
E12000007,London,E09000007,Camden,E09000007,Camden,E02000179,Adelaide Road,msoa,2022-05-21,6
E12000007,London,E09000007,Camden,E09000007,Camden,E02000180,Camden Road South,msoa,2022-05-21,6
E12000007,London,E09000007,Camden,E09000007,Camden,E02000181,South Hampstead,msoa,2022-05-21,8
E12000007,London,E09000007,Camden,E09000007,Camden,E02000182,Swiss Cottage,msoa,2022-05-21,3
E12000007,London,E09000007,Camden,E09000007,Camden,E02000183,Primrose Hill,msoa,2022-05-21,7
E12000007,London,E09000007,Camden,E09000007,Camden,E02000184,Camden Street & Elm Village,msoa,2022-05-21,4
E12000007,London,E09000007,Camden,E09000007,Camden,E02000185,Kilburn East,msoa,2022-05-21,7
E12000007,London,E09000007,Camden,E09000007,Camden,E02000186,Camden Town & Mornington Crescent,msoa,2022-05-21,7
E12000007,London,E09000007,Camden,E09000007,Camden,E02000187,Somers Town,msoa,2022-05-21,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000188,Euston,msoa,2022-05-21,11
E12000007,London,E09000007,Camden,E09000007,Camden,E02000189,Gray's Inn Road,msoa,2022-05-21,9
E12000007,London,E09000007,Camden,E09000007,Camden,E02000190,Bloomsbury East,msoa,2022-05-21,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000191,Fitzrovia East & Bloomsbury West,msoa,2022-05-21,16
E12000007,London,E09000007,Camden,E09000007,Camden,E02000192,Hatton Garden & Theobalds Road,msoa,2022-05-21,10
E12000007,London,E09000007,Camden,E09000007,Camden,E02000193,"Holborn, St Giles & Bloomsbury South",msoa,2022-05-21,13
E12000007,London,E09000007,Camden,E09000007,Camden,E02000166,Highgate West,msoa,2022-05-14,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000167,Hampstead Town,msoa,2022-05-14,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000168,Tufnell Park West,msoa,2022-05-14,8
E12000007,London,E09000007,Camden,E09000007,Camden,E02000169,Frognal,msoa,2022-05-14,6
E12000007,London,E09000007,Camden,E09000007,Camden,E02000170,Fortune Green,msoa,2022-05-14,6
E12000007,London,E09000007,Camden,E09000007,Camden,E02000171,Mansfield Road & Park Hill Road,msoa,2022-05-14,8
E12000007,London,E09000007,Camden,E09000007,Camden,E02000172,Kentish Town West,msoa,2022-05-14,9
E12000007,London,E09000007,Camden,E09000007,Camden,E02000173,Fitzjohns & Royal Free,msoa,2022-05-14,10
E12000007,London,E09000007,Camden,E09000007,Camden,E02000174,Kentish Town East,msoa,2022-05-14,6
E12000007,London,E09000007,Camden,E09000007,Camden,E02000175,West Hampstead,msoa,2022-05-14,17
E12000007,London,E09000007,Camden,E09000007,Camden,E02000176,Belsize Park,msoa,2022-05-14,6
E12000007,London,E09000007,Camden,E09000007,Camden,E02000177,Chalk Farm,msoa,2022-05-14,6
E12000007,London,E09000007,Camden,E09000007,Camden,E02000178,Kilburn Grange,msoa,2022-05-14,8
E12000007,London,E09000007,Camden,E09000007,Camden,E02000179,Adelaide Road,msoa,2022-05-14,7
E12000007,London,E09000007,Camden,E09000007,Camden,E02000180,Camden Road South,msoa,2022-05-14,6
E12000007,London,E09000007,Camden,E09000007,Camden,E02000181,South Hampstead,msoa,2022-05-14,9
E12000007,London,E09000007,Camden,E09000007,Camden,E02000182,Swiss Cottage,msoa,2022-05-14,5
E12000007,London,E09000007,Camden,E09000007,Camden,E02000183,Primrose Hill,msoa,2022-05-14,7
E12000007,London,E09000007,Camden,E09000007,Camden,E02000184,Camden Street & Elm Village,msoa,2022-05-14,8
E12000007,London,E09000007,Camden,E09000007,Camden,E02000185,Kilburn East,msoa,2022-05-14,5
E12000007,London,E09000007,Camden,E09000007,Camden,E02000186,Camden Town & Mornington Crescent,msoa,2022-05-14,11
E12000007,London,E09000007,Camden,E09000007,Camden,E02000187,Somers Town,msoa,2022-05-14,11
E12000007,London,E09000007,Camden,E09000007,Camden,E02000188,Euston,msoa,2022-05-14,11
E12000007,London,E09000007,Camden,E09000007,Camden,E02000189,Gray's Inn Road,msoa,2022-05-14,8
E12000007,London,E09000007,Camden,E09000007,Camden,E02000190,Bloomsbury East,msoa,2022-05-14,15
E12000007,London,E09000007,Camden,E09000007,Camden,E02000191,Fitzrovia East & Bloomsbury West,msoa,2022-05-14,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000192,Hatton Garden & Theobalds Road,msoa,2022-05-14,7
E12000007,London,E09000007,Camden,E09000007,Camden,E02000193,"Holborn, St Giles & Bloomsbury South",msoa,2022-05-14,18
E12000007,London,E09000007,Camden,E09000007,Camden,E02000166,Highgate West,msoa,2022-05-07,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000167,Hampstead Town,msoa,2022-05-07,6
E12000007,London,E09000007,Camden,E09000007,Camden,E02000168,Tufnell Park West,msoa,2022-05-07,4
E12000007,London,E09000007,Camden,E09000007,Camden,E02000169,Frognal,msoa,2022-05-07,8
E12000007,London,E09000007,Camden,E09000007,Camden,E02000170,Fortune Green,msoa,2022-05-07,9
E12000007,London,E09000007,Camden,E09000007,Camden,E02000171,Mansfield Road & Park Hill Road,msoa,2022-05-07,5
E12000007,London,E09000007,Camden,E09000007,Camden,E02000172,Kentish Town West,msoa,2022-05-07,9
E12000007,London,E09000007,Camden,E09000007,Camden,E02000173,Fitzjohns & Royal Free,msoa,2022-05-07,11
E12000007,London,E09000007,Camden,E09000007,Camden,E02000174,Kentish Town East,msoa,2022-05-07,10
E12000007,London,E09000007,Camden,E09000007,Camden,E02000175,West Hampstead,msoa,2022-05-07,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000176,Belsize Park,msoa,2022-05-07,5
E12000007,London,E09000007,Camden,E09000007,Camden,E02000177,Chalk Farm,msoa,2022-05-07,6
E12000007,London,E09000007,Camden,E09000007,Camden,E02000178,Kilburn Grange,msoa,2022-05-07,7
E12000007,London,E09000007,Camden,E09000007,Camden,E02000179,Adelaide Road,msoa,2022-05-07,8
E12000007,London,E09000007,Camden,E09000007,Camden,E02000180,Camden Road South,msoa,2022-05-07,11
E12000007,London,E09000007,Camden,E09000007,Camden,E02000181,South Hampstead,msoa,2022-05-07,7
E12000007,London,E09000007,Camden,E09000007,Camden,E02000182,Swiss Cottage,msoa,2022-05-07,7
E12000007,London,E09000007,Camden,E09000007,Camden,E02000183,Primrose Hill,msoa,2022-05-07,6
E12000007,London,E09000007,Camden,E09000007,Camden,E02000184,Camden Street & Elm Village,msoa,2022-05-07,7
E12000007,London,E09000007,Camden,E09000007,Camden,E02000185,Kilburn East,msoa,2022-05-07,9
E12000007,London,E09000007,Camden,E09000007,Camden,E02000186,Camden Town & Mornington Crescent,msoa,2022-05-07,3
E12000007,London,E09000007,Camden,E09000007,Camden,E02000187,Somers Town,msoa,2022-05-07,19
E12000007,London,E09000007,Camden,E09000007,Camden,E02000188,Euston,msoa,2022-05-07,7
E12000007,London,E09000007,Camden,E09000007,Camden,E02000189,Gray's Inn Road,msoa,2022-05-07,10
E12000007,London,E09000007,Camden,E09000007,Camden,E02000190,Bloomsbury East,msoa,2022-05-07,10
E12000007,London,E09000007,Camden,E09000007,Camden,E02000191,Fitzrovia East & Bloomsbury West,msoa,2022-05-07,18
E12000007,London,E09000007,Camden,E09000007,Camden,E02000192,Hatton Garden & Theobalds Road,msoa,2022-05-07,9
E12000007,London,E09000007,Camden,E09000007,Camden,E02000193,"Holborn, St Giles & Bloomsbury South",msoa,2022-05-07,6
E12000007,London,E09000007,Camden,E09000007,Camden,E02000166,Highgate West,msoa,2022-04-30,6
E12000007,London,E09000007,Camden,E09000007,Camden,E02000167,Hampstead Town,msoa,2022-04-30,9
E12000007,London,E09000007,Camden,E09000007,Camden,E02000168,Tufnell Park West,msoa,2022-04-30,6
E12000007,London,E09000007,Camden,E09000007,Camden,E02000169,Frognal,msoa,2022-04-30,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000170,Fortune Green,msoa,2022-04-30,10
E12000007,London,E09000007,Camden,E09000007,Camden,E02000171,Mansfield Road & Park Hill Road,msoa,2022-04-30,8
E12000007,London,E09000007,Camden,E09000007,Camden,E02000172,Kentish Town West,msoa,2022-04-30,13
E12000007,London,E09000007,Camden,E09000007,Camden,E02000173,Fitzjohns & Royal Free,msoa,2022-04-30,9
E12000007,London,E09000007,Camden,E09000007,Camden,E02000174,Kentish Town East,msoa,2022-04-30,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000175,West Hampstead,msoa,2022-04-30,20
E12000007,London,E09000007,Camden,E09000007,Camden,E02000176,Belsize Park,msoa,2022-04-30,8
E12000007,London,E09000007,Camden,E09000007,Camden,E02000177,Chalk Farm,msoa,2022-04-30,9
E12000007,London,E09000007,Camden,E09000007,Camden,E02000178,Kilburn Grange,msoa,2022-04-30,11
E12000007,London,E09000007,Camden,E09000007,Camden,E02000179,Adelaide Road,msoa,2022-04-30,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000180,Camden Road South,msoa,2022-04-30,8
E12000007,London,E09000007,Camden,E09000007,Camden,E02000181,South Hampstead,msoa,2022-04-30,9
E12000007,London,E09000007,Camden,E09000007,Camden,E02000182,Swiss Cottage,msoa,2022-04-30,7
E12000007,London,E09000007,Camden,E09000007,Camden,E02000183,Primrose Hill,msoa,2022-04-30,16
E12000007,London,E09000007,Camden,E09000007,Camden,E02000184,Camden Street & Elm Village,msoa,2022-04-30,16
E12000007,London,E09000007,Camden,E09000007,Camden,E02000185,Kilburn East,msoa,2022-04-30,6
E12000007,London,E09000007,Camden,E09000007,Camden,E02000186,Camden Town & Mornington Crescent,msoa,2022-04-30,7
E12000007,London,E09000007,Camden,E09000007,Camden,E02000187,Somers Town,msoa,2022-04-30,11
E12000007,London,E09000007,Camden,E09000007,Camden,E02000188,Euston,msoa,2022-04-30,3
E12000007,London,E09000007,Camden,E09000007,Camden,E02000189,Gray's Inn Road,msoa,2022-04-30,8
E12000007,London,E09000007,Camden,E09000007,Camden,E02000190,Bloomsbury East,msoa,2022-04-30,8
E12000007,London,E09000007,Camden,E09000007,Camden,E02000191,Fitzrovia East & Bloomsbury West,msoa,2022-04-30,11
E12000007,London,E09000007,Camden,E09000007,Camden,E02000192,Hatton Garden & Theobalds Road,msoa,2022-04-30,8
E12000007,London,E09000007,Camden,E09000007,Camden,E02000193,"Holborn, St Giles & Bloomsbury South",msoa,2022-04-30,16
E12000007,London,E09000007,Camden,E09000007,Camden,E02000166,Highgate West,msoa,2022-04-23,10
E12000007,London,E09000007,Camden,E09000007,Camden,E02000167,Hampstead Town,msoa,2022-04-23,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000168,Tufnell Park West,msoa,2022-04-23,8
E12000007,London,E09000007,Camden,E09000007,Camden,E02000169,Frognal,msoa,2022-04-23,17
E12000007,London,E09000007,Camden,E09000007,Camden,E02000170,Fortune Green,msoa,2022-04-23,15
E12000007,London,E09000007,Camden,E09000007,Camden,E02000171,Mansfield Road & Park Hill Road,msoa,2022-04-23,29
E12000007,London,E09000007,Camden,E09000007,Camden,E02000172,Kentish Town West,msoa,2022-04-23,19
E12000007,London,E09000007,Camden,E09000007,Camden,E02000173,Fitzjohns & Royal Free,msoa,2022-04-23,15
E12000007,London,E09000007,Camden,E09000007,Camden,E02000174,Kentish Town East,msoa,2022-04-23,16
E12000007,London,E09000007,Camden,E09000007,Camden,E02000175,West Hampstead,msoa,2022-04-23,19
E12000007,London,E09000007,Camden,E09000007,Camden,E02000176,Belsize Park,msoa,2022-04-23,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000177,Chalk Farm,msoa,2022-04-23,21
E12000007,London,E09000007,Camden,E09000007,Camden,E02000178,Kilburn Grange,msoa,2022-04-23,10
E12000007,London,E09000007,Camden,E09000007,Camden,E02000179,Adelaide Road,msoa,2022-04-23,8
E12000007,London,E09000007,Camden,E09000007,Camden,E02000180,Camden Road South,msoa,2022-04-23,18
E12000007,London,E09000007,Camden,E09000007,Camden,E02000181,South Hampstead,msoa,2022-04-23,17
E12000007,London,E09000007,Camden,E09000007,Camden,E02000182,Swiss Cottage,msoa,2022-04-23,21
E12000007,London,E09000007,Camden,E09000007,Camden,E02000183,Primrose Hill,msoa,2022-04-23,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000184,Camden Street & Elm Village,msoa,2022-04-23,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000185,Kilburn East,msoa,2022-04-23,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000186,Camden Town & Mornington Crescent,msoa,2022-04-23,18
E12000007,London,E09000007,Camden,E09000007,Camden,E02000187,Somers Town,msoa,2022-04-23,20
E12000007,London,E09000007,Camden,E09000007,Camden,E02000188,Euston,msoa,2022-04-23,7
E12000007,London,E09000007,Camden,E09000007,Camden,E02000189,Gray's Inn Road,msoa,2022-04-23,9
E12000007,London,E09000007,Camden,E09000007,Camden,E02000190,Bloomsbury East,msoa,2022-04-23,27
E12000007,London,E09000007,Camden,E09000007,Camden,E02000191,Fitzrovia East & Bloomsbury West,msoa,2022-04-23,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000192,Hatton Garden & Theobalds Road,msoa,2022-04-23,9
E12000007,London,E09000007,Camden,E09000007,Camden,E02000193,"Holborn, St Giles & Bloomsbury South",msoa,2022-04-23,34
E12000007,London,E09000007,Camden,E09000007,Camden,E02000166,Highgate West,msoa,2022-04-16,19
E12000007,London,E09000007,Camden,E09000007,Camden,E02000167,Hampstead Town,msoa,2022-04-16,25
E12000007,London,E09000007,Camden,E09000007,Camden,E02000168,Tufnell Park West,msoa,2022-04-16,18
E12000007,London,E09000007,Camden,E09000007,Camden,E02000169,Frognal,msoa,2022-04-16,18
E12000007,London,E09000007,Camden,E09000007,Camden,E02000170,Fortune Green,msoa,2022-04-16,23
E12000007,London,E09000007,Camden,E09000007,Camden,E02000171,Mansfield Road & Park Hill Road,msoa,2022-04-16,19
E12000007,London,E09000007,Camden,E09000007,Camden,E02000172,Kentish Town West,msoa,2022-04-16,20
E12000007,London,E09000007,Camden,E09000007,Camden,E02000173,Fitzjohns & Royal Free,msoa,2022-04-16,33
E12000007,London,E09000007,Camden,E09000007,Camden,E02000174,Kentish Town East,msoa,2022-04-16,18
E12000007,London,E09000007,Camden,E09000007,Camden,E02000175,West Hampstead,msoa,2022-04-16,15
E12000007,London,E09000007,Camden,E09000007,Camden,E02000176,Belsize Park,msoa,2022-04-16,17
E12000007,London,E09000007,Camden,E09000007,Camden,E02000177,Chalk Farm,msoa,2022-04-16,29
E12000007,London,E09000007,Camden,E09000007,Camden,E02000178,Kilburn Grange,msoa,2022-04-16,19
E12000007,London,E09000007,Camden,E09000007,Camden,E02000179,Adelaide Road,msoa,2022-04-16,19
E12000007,London,E09000007,Camden,E09000007,Camden,E02000180,Camden Road South,msoa,2022-04-16,10
E12000007,London,E09000007,Camden,E09000007,Camden,E02000181,South Hampstead,msoa,2022-04-16,24
E12000007,London,E09000007,Camden,E09000007,Camden,E02000182,Swiss Cottage,msoa,2022-04-16,18
E12000007,London,E09000007,Camden,E09000007,Camden,E02000183,Primrose Hill,msoa,2022-04-16,34
E12000007,London,E09000007,Camden,E09000007,Camden,E02000184,Camden Street & Elm Village,msoa,2022-04-16,26
E12000007,London,E09000007,Camden,E09000007,Camden,E02000185,Kilburn East,msoa,2022-04-16,9
E12000007,London,E09000007,Camden,E09000007,Camden,E02000186,Camden Town & Mornington Crescent,msoa,2022-04-16,16
E12000007,London,E09000007,Camden,E09000007,Camden,E02000187,Somers Town,msoa,2022-04-16,25
E12000007,London,E09000007,Camden,E09000007,Camden,E02000188,Euston,msoa,2022-04-16,20
E12000007,London,E09000007,Camden,E09000007,Camden,E02000189,Gray's Inn Road,msoa,2022-04-16,11
E12000007,London,E09000007,Camden,E09000007,Camden,E02000190,Bloomsbury East,msoa,2022-04-16,17
E12000007,London,E09000007,Camden,E09000007,Camden,E02000191,Fitzrovia East & Bloomsbury West,msoa,2022-04-16,15
E12000007,London,E09000007,Camden,E09000007,Camden,E02000192,Hatton Garden & Theobalds Road,msoa,2022-04-16,21
E12000007,London,E09000007,Camden,E09000007,Camden,E02000193,"Holborn, St Giles & Bloomsbury South",msoa,2022-04-16,25
E12000007,London,E09000007,Camden,E09000007,Camden,E02000166,Highgate West,msoa,2022-04-09,25
E12000007,London,E09000007,Camden,E09000007,Camden,E02000167,Hampstead Town,msoa,2022-04-09,42
E12000007,London,E09000007,Camden,E09000007,Camden,E02000168,Tufnell Park West,msoa,2022-04-09,39
E12000007,London,E09000007,Camden,E09000007,Camden,E02000169,Frognal,msoa,2022-04-09,25
E12000007,London,E09000007,Camden,E09000007,Camden,E02000170,Fortune Green,msoa,2022-04-09,38
E12000007,London,E09000007,Camden,E09000007,Camden,E02000171,Mansfield Road & Park Hill Road,msoa,2022-04-09,28
E12000007,London,E09000007,Camden,E09000007,Camden,E02000172,Kentish Town West,msoa,2022-04-09,38
E12000007,London,E09000007,Camden,E09000007,Camden,E02000173,Fitzjohns & Royal Free,msoa,2022-04-09,49
E12000007,London,E09000007,Camden,E09000007,Camden,E02000174,Kentish Town East,msoa,2022-04-09,29
E12000007,London,E09000007,Camden,E09000007,Camden,E02000175,West Hampstead,msoa,2022-04-09,42
E12000007,London,E09000007,Camden,E09000007,Camden,E02000176,Belsize Park,msoa,2022-04-09,18
E12000007,London,E09000007,Camden,E09000007,Camden,E02000177,Chalk Farm,msoa,2022-04-09,21
E12000007,London,E09000007,Camden,E09000007,Camden,E02000178,Kilburn Grange,msoa,2022-04-09,45
E12000007,London,E09000007,Camden,E09000007,Camden,E02000179,Adelaide Road,msoa,2022-04-09,18
E12000007,London,E09000007,Camden,E09000007,Camden,E02000180,Camden Road South,msoa,2022-04-09,30
E12000007,London,E09000007,Camden,E09000007,Camden,E02000181,South Hampstead,msoa,2022-04-09,41
E12000007,London,E09000007,Camden,E09000007,Camden,E02000182,Swiss Cottage,msoa,2022-04-09,34
E12000007,London,E09000007,Camden,E09000007,Camden,E02000183,Primrose Hill,msoa,2022-04-09,27
E12000007,London,E09000007,Camden,E09000007,Camden,E02000184,Camden Street & Elm Village,msoa,2022-04-09,30
E12000007,London,E09000007,Camden,E09000007,Camden,E02000185,Kilburn East,msoa,2022-04-09,31
E12000007,London,E09000007,Camden,E09000007,Camden,E02000186,Camden Town & Mornington Crescent,msoa,2022-04-09,31
E12000007,London,E09000007,Camden,E09000007,Camden,E02000187,Somers Town,msoa,2022-04-09,42
E12000007,London,E09000007,Camden,E09000007,Camden,E02000188,Euston,msoa,2022-04-09,21
E12000007,London,E09000007,Camden,E09000007,Camden,E02000189,Gray's Inn Road,msoa,2022-04-09,17
E12000007,London,E09000007,Camden,E09000007,Camden,E02000190,Bloomsbury East,msoa,2022-04-09,16
E12000007,London,E09000007,Camden,E09000007,Camden,E02000191,Fitzrovia East & Bloomsbury West,msoa,2022-04-09,30
E12000007,London,E09000007,Camden,E09000007,Camden,E02000192,Hatton Garden & Theobalds Road,msoa,2022-04-09,25
E12000007,London,E09000007,Camden,E09000007,Camden,E02000193,"Holborn, St Giles & Bloomsbury South",msoa,2022-04-09,29
E12000007,London,E09000007,Camden,E09000007,Camden,E02000166,Highgate West,msoa,2022-04-02,57
E12000007,London,E09000007,Camden,E09000007,Camden,E02000167,Hampstead Town,msoa,2022-04-02,41
E12000007,London,E09000007,Camden,E09000007,Camden,E02000168,Tufnell Park West,msoa,2022-04-02,58
E12000007,London,E09000007,Camden,E09000007,Camden,E02000169,Frognal,msoa,2022-04-02,48
E12000007,London,E09000007,Camden,E09000007,Camden,E02000170,Fortune Green,msoa,2022-04-02,78
E12000007,London,E09000007,Camden,E09000007,Camden,E02000171,Mansfield Road & Park Hill Road,msoa,2022-04-02,61
E12000007,London,E09000007,Camden,E09000007,Camden,E02000172,Kentish Town West,msoa,2022-04-02,54
E12000007,London,E09000007,Camden,E09000007,Camden,E02000173,Fitzjohns & Royal Free,msoa,2022-04-02,62
E12000007,London,E09000007,Camden,E09000007,Camden,E02000174,Kentish Town East,msoa,2022-04-02,54
E12000007,London,E09000007,Camden,E09000007,Camden,E02000175,West Hampstead,msoa,2022-04-02,66
E12000007,London,E09000007,Camden,E09000007,Camden,E02000176,Belsize Park,msoa,2022-04-02,50
E12000007,London,E09000007,Camden,E09000007,Camden,E02000177,Chalk Farm,msoa,2022-04-02,52
E12000007,London,E09000007,Camden,E09000007,Camden,E02000178,Kilburn Grange,msoa,2022-04-02,52
E12000007,London,E09000007,Camden,E09000007,Camden,E02000179,Adelaide Road,msoa,2022-04-02,39
E12000007,London,E09000007,Camden,E09000007,Camden,E02000180,Camden Road South,msoa,2022-04-02,39
E12000007,London,E09000007,Camden,E09000007,Camden,E02000181,South Hampstead,msoa,2022-04-02,82
E12000007,London,E09000007,Camden,E09000007,Camden,E02000182,Swiss Cottage,msoa,2022-04-02,57
E12000007,London,E09000007,Camden,E09000007,Camden,E02000183,Primrose Hill,msoa,2022-04-02,41
E12000007,London,E09000007,Camden,E09000007,Camden,E02000184,Camden Street & Elm Village,msoa,2022-04-02,54
E12000007,London,E09000007,Camden,E09000007,Camden,E02000185,Kilburn East,msoa,2022-04-02,43
E12000007,London,E09000007,Camden,E09000007,Camden,E02000186,Camden Town & Mornington Crescent,msoa,2022-04-02,49
E12000007,London,E09000007,Camden,E09000007,Camden,E02000187,Somers Town,msoa,2022-04-02,71
E12000007,London,E09000007,Camden,E09000007,Camden,E02000188,Euston,msoa,2022-04-02,33
E12000007,London,E09000007,Camden,E09000007,Camden,E02000189,Gray's Inn Road,msoa,2022-04-02,53
E12000007,London,E09000007,Camden,E09000007,Camden,E02000190,Bloomsbury East,msoa,2022-04-02,44
E12000007,London,E09000007,Camden,E09000007,Camden,E02000191,Fitzrovia East & Bloomsbury West,msoa,2022-04-02,64
E12000007,London,E09000007,Camden,E09000007,Camden,E02000192,Hatton Garden & Theobalds Road,msoa,2022-04-02,47
E12000007,London,E09000007,Camden,E09000007,Camden,E02000193,"Holborn, St Giles & Bloomsbury South",msoa,2022-04-02,66
E12000007,London,E09000007,Camden,E09000007,Camden,E02000166,Highgate West,msoa,2022-03-26,74
E12000007,London,E09000007,Camden,E09000007,Camden,E02000167,Hampstead Town,msoa,2022-03-26,74
E12000007,London,E09000007,Camden,E09000007,Camden,E02000168,Tufnell Park West,msoa,2022-03-26,69
E12000007,London,E09000007,Camden,E09000007,Camden,E02000169,Frognal,msoa,2022-03-26,72
E12000007,London,E09000007,Camden,E09000007,Camden,E02000170,Fortune Green,msoa,2022-03-26,82
E12000007,London,E09000007,Camden,E09000007,Camden,E02000171,Mansfield Road & Park Hill Road,msoa,2022-03-26,92
E12000007,London,E09000007,Camden,E09000007,Camden,E02000172,Kentish Town West,msoa,2022-03-26,82
E12000007,London,E09000007,Camden,E09000007,Camden,E02000173,Fitzjohns & Royal Free,msoa,2022-03-26,77
E12000007,London,E09000007,Camden,E09000007,Camden,E02000174,Kentish Town East,msoa,2022-03-26,83
E12000007,London,E09000007,Camden,E09000007,Camden,E02000175,West Hampstead,msoa,2022-03-26,92
E12000007,London,E09000007,Camden,E09000007,Camden,E02000176,Belsize Park,msoa,2022-03-26,57
E12000007,London,E09000007,Camden,E09000007,Camden,E02000177,Chalk Farm,msoa,2022-03-26,61
